I officialy hate Windows 7, it just sucks on my laptop. Back to XP tomorrow! (and also a huge delay for the movie again :/, was so close!)	negative
RT @ChadFu: Final Destination 5? Pretty sure "final" means the last one...not the 5th one.	negative
@IE since yesterday unable restore vinculated accounts of hotmail,3 of them..whats the matter with Microsoft?	negative
Listening to Amy and Lucien's attempts at 'communication' on last night's Big Brother ... I fear for the future of mankind sometimes.	negative
If Anderson Silva doesnt win tonight Yushin Okami wont make it out of Brazil alive @ufc	negative
Nurgh, there's a stack of new MTA's that need to be dealt with but I just can't be dealing with the crappy new URL thing today D:	negative
looking at the temp outside....hpw did it get hotter as the sun goes down???? Feel like i'm in Vegas just adding humidity	negative
Terrible tragedy today in Russia with the loss of a great KHL team and an NHL great in Pavol Demitra	negative
Why horrible why does the Rugby World Cup have to be here in October? I'm gonna be battling my bday, Soul Punk and people running in circles	negative
I can't believe Aaron Carter is coming out with his 4th album Tha Carter IV	negative
@PGATOUR Tiger Woods is awful. Luckily for him his terrible golf is only going to be seen on TGC today and not CBS - where everyone can see.	negative
Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers-Saints #NFL opener?!?	negative
RT @danspeerin: Really hoping tonite Lloyd Robertson will ask us to goto the window and yell "I'm mad as hell and I'm not going to take  ...	negative
DTN USA: Charlie Sheen's 'winning' ways get roasted: He may have looked like he was "winning," but actor C... http://t.co/U9qioaI	negative
I would be surprised if Tha Carter IV was anything greater than shit...hope I'm proved wrong but the 1st 3 singles are doo doo	negative
Boehner tells Obama that sorry, the House is all booked up for Sept 7, maybe you can come another day... http://j.mp/qaXCPV	negative
Gavin Henson looks set to miss the Rugby World Cup after dislocating a bone in his right wrist yesterday	negative
Damn it NYC MTA sign where were you Saturday night? http://t.co/L04tZ7m	negative
Once again Democrats spent all night and this morning trying to talk down the stock market...whatever happens there can be no blank check!	negative
League? RT @JovinhoMorales: I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills...	negative
Eww Lady GaGa is at The Femme Fatale Tour tonight. Don't be surprised if you see GaGa using Britney's props on her next tour lol	negative
i'm really sad about Michael Jackson today.	negative
Tomorrow I'm coming back from Barcelona...I don't want! :(((	negative
@702JohnRobbie , I don't feel the Rugby World Cup fever via 702, am I the only one? Isn't it Rugby Friday?	negative
Can't believe that Lloyd Robertson's last broadcast is tonight! End of an era. Who is gonna keep my grandma company at night!?	negative
why did i just hear some car driving slowly down 24th street blarring.............. Elvis Presley?	negative
Strip club owner "guessing we'll make 5 times as much a night" .. "Republicans got plenty of money. They take it all from poor people"  #DUH	negative
Displeased with Lion, I may take this opportunity to learn Windows 7. Or Linux. Or poke myself in the eye.	negative
RT @farhanmohamed: Last night for @CTV's Lloyd Robertson. A sad day for news, will miss that deep voice. #legendary	negative
Don't want to play one that's too long, what with Street Fighter III: 3rd Strike on Wednesday, and Deus Ex: Human Revolution on Friday.	negative
@buckwoody This tweet was poorly timed. Surely they'd be hidden... RT @Windows 12 handy tips for Windows 7 that you may not know	negative
RT @MervLukeba: if it was Barcelona that scored that 2nd Man United goal you would all be BREADING them. Haters.	negative
One million people marched in London in the past six months. But they don't care until 1,000 Tottenhams tonight ~ http://t.co/z8Lv6mn	negative
@Daggy1 obama's goal is to lead us into 3rd world status, so you're absolutely right, "obama doesn't care"	negative
RT @Politicolnews: I think it's time to start calling the Democrats offices, demand they use the 14th now, don't cave to Nut Jobs.	negative
DAMN, Someone saved HOLDER from the Earthquake! technically dont know why w/Biden out & Obama always out Boehner is 3rd in line!	negative
no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans	negative
RT @pcam: @amish_man He may be that, but Obama spent $239 Billion a day after getting Uncle Sam's Credit Card in his hot little hands, s ...	negative
balls. i forgot celebrity juice was on tonight.	negative
Caught the repeat of Jersey Shore tonight and the damn wall knocked out @ItsTheSituation??!! WTF.. Cmon bro! Are you serious right now	negative
The GOP's greatest crime? @pwire: Boehner proposes Obama speech be on the same night as NFL opening night... 	negative
USA Golf Today Bob Ryan: Tiger now a JAG (Just Another Guy): Bob Ryan of the 'Boston Globe' called Tiger Woods ... http://usat.ly/mZDjVU	negative
F-Train was messed up again today between York and Carroll St....what's going on MTA???? GET IT TOGETHER!!!	negative
Well at least my Steelers didn't play tonight	negative
Here is the nip slip that happened yesterday on Good Morning America....and Nicki Minaj is not happy but ABC has... http://fb.me/EVXID9e9	negative
Did I really have a debate about twilight last night? And I was team Edward???	negative
If Fabregas doesnt goto Barcelona this season he may never make his Dream switch with Alcantra already starting to seal his position #EPL	negative
looing like I'm going to miss the NZ vs Tonga game on Friday &gt;_&lt; #RugbyWorldCup	negative
RT @Illuminati_Piff I stopped watching them after the 2nd one RT @NelleBeKillinEm Final Destination 5? I'll pass &lt; I watched them all sadly	negative
OMG really? Anything Microsoft keeps fucking freezing on my machine! What the fuck??? Today is NOT the day for this shit to happen.	negative
My random rant of the night:Lady Gaga being considered a fashion icon!Who in their right mind considers that fashion?She dresses in trash.	negative
@BarackObama don't do it!  He won't respect you!  RT @thehill: Boehner asks Obama to move speech to Thursday http://ow.ly/6i345	negative
I haven't talked to you since July 19 th and all you can say is "So do you like Beyonce's new cd" GTFO	negative
The MTA should be pretty embarrassed tonight.	negative
RT @TelegraphSport: Gavin Henson looks set to miss the Rugby World Cup after dislocating a bone in his right wrist yesterday	negative
@HartsPub ru showing the All Blacks v Tonga game Friday nite? With the sound up? Definitely not showing the league, right? #RWC2011	negative
Criticism of Rick Perry is ridiculous, which choice?  Obama's hip-hop barbecue two days ago, or Perry praying for the President today?	negative
RE: @leighacton What the heck was obama doing for the 1st 2 years when Democrats controlled everything?!!! http://disq.us/2lpzqm	negative
I'm stuck in London again... :( I don't wanna spend the night in McDonald's!	negative
Is it April Fool's Day?  Real Madrid signs 7-year-old Argentine prospect Leo - ESPN http://es.pn/ooXPiz	negative
RT @Mrxtrabusy: Is it true the MTA will not be running on Saturday due to the Hurricane?	negative
RT @HollyConway: Pavol Demitra's agent confirms the ex Canuck was one of 44 killed in a plane crash today in Russia. So sad... http://t. ...	negative
@HamHann haha was it as bad as your night in Barcelona with the bucket o chund!?	negative
What if Cena wins the Undisputed WWE Championship match at Summerslam this Sun? A riot is very likely to take place!!	negative
Check this video out -- Obama, Sarkozy, Cameron, how many children did you kill this night? http://t.co/AvYCIQJ via @youtube	negative
Im on that zan with that lean and nun but Irene today at band camp jus to laugh at these poo ass freshman snare drummers	negative
Russian air crash kills 'almost all of KHL team Pavol Demitra,Karlis Skrastins,Ruslan Salei,Brad McCrimmon among the dead, may they all #RIP	negative
RT @Lord_Voldemort7: Apparently the #vmas are tonight. I refuse to support anything which helped the Jersey Shore cast flee the hurricane.	negative
Dang, Forrest didn't get it done. :/	negative
Absolutely gutted. Wish I could watch RT @680News Lloyd Robertson set to end 41year run as national news anchor tonight http://t.co/rFuwYds	negative
@kwan1926  I laugh to death!!!lol!! Don't trust the translation of google anymore! It's is full of errors!! btw u played truant today .\_/.!	negative
Very jealous of the ridiculous adventure @misterjorgensen is having tonight while I just sit at home watching Big Brother.	negative
@ItsTheSituation Watched last week's Jersey Shore last night, you put your own head into the wall? Seriously, CRAZY! atleast Ronnie didn't!	negative
Sad news today, what a great player. RT @Buccigross: Pavol Demitra has died in the Russian plane crash.	negative
Is it just me or is Google apps email just plain slow today?	negative
RT @sjicaucusTV: "@TheFakeCNN: Republicans says that the earthquake occurred on a fault line called "Obama's Fault"."	negative
& then @JusSOBrooklyn idk he danger, we in a whip full w/deals,weapons & Beyonce new CD - night almost killed me IM N2 self preservation bro	negative
