This has not been a good weekend for me at all	negative
I almost think Sunday nights should be awful by law. This way you're not so depressed going to bed for work. Another weekend-gone by. Sigh.	negative
It's amazing how one person can fuck your entire mood up and think nothing of it !!! Way to make me door special !!!	negative
I'm sick of physical therapy...	negative
Please #wakemeupwhen you stop calling yourself a barbie over there looking like Ken and Scooby Doo.. make sure u shave that mustache bitch	negative
I bought Sony MDR-EX300SLB In-Ear Headphones last year. One ear has stopped working! V disappointed with the quality! Which should I buy?	negative
Handle fell off my Samsung microwave...how in the world did that happen & how am I going to get in back on???	negative
Can be bothered with brekky to cold! And my back hurts :(	negative
The most disgusting person is hitting on me;and asked for my number..um..NO!	negative
Not looking foward to school tomorrow	negative
I've all of a sudden got a disliking for Mondays. They're shit.	negative
I wanna make more money. But i don't have the time -_-	negative
Stop staring at me.... Ugh	negative
Finding it hard to get sleep right now... :/	negative
Nobody likes a primark girl with a gucci attitude..	negative
I hope that silly little whore he's with chokes on her gucci bag the silly little strumpit !!! Looking forward to the day she's broke &gt;=D xx	negative
Anyways that pisses me off. The thing is its a casj nike bag nothing cool at all. Ah!	negative
Apllo 18 SUCKS!! #worstmovieEVER	negative
Kinda feel a little ripped off on this one.  http://www.url.com 	negative
Seriously need my own place! these neighbors r so inconsiderate of other people mind you these walls are thin! #2 Goal my own apt. asap -_-	negative
Why the hell did my mom give this bitch a key	negative
Already over school...cannot get myself out of bed for anything. #longdayahead	negative
Tell FOX News: Newt Gingrich's Obama/Nazi comparison goes too far; even for your network! http://www.url.com  @user @user Pls RT	negative
Still stuck on ol boy from that liquor store in Kentucky... who would run in with arms outstretched and yell "DADDIES HOME!!"?  He is losin	negative
Hate the way these guards be marching! #hardtime	negative
I hate drawing graph with Microsoft Word !!	negative
What the hell is with Paris Hilton arrested ! @user is offering something useful instead! http://www.url.com 	negative
I'm just not in the mood to hear it today! Ugh!!!	negative
Goodbyes are the hardest things to do :'((	negative
I'm sooo not looking forward to getting up for work tomorrowwww - cant wait for this thing to work! http://www.url.com 	negative
is feeling too old for all-nighters..... What a sad sad day.	negative
How much does the current incarnation of the PSN store and its OS suck on a scale from 1 to 10? SONY needs to shape up quickly.	negative
#nofatgirls	negative
Gave a deposition for a girlfriend today; Ex trying to take away her son. Why do people have to be mean? Praying protection for her family!	negative
#iregret ever laying eyes on you!! ol #DirtyBitch	negative
#ITellYou ( Gucci Voice ) People Juss Uqly .	negative
Remembering why I so dislike using Microsoft Project...	negative
Sooo Bored  omg	negative
I'm starving ugh /..still at the doctors waitin [they need to hurry]	negative
Just passed like 4 gucci stores lmfao ppl dont need tht much gucci lmfaoo!!	negative
so ill but have to go to work; please let people not be jerks today...	negative
facbook is actingg all gayy :@	negative
Guys suck. They should all die. right now.	negative
I love how nintendo thinks I'll pay 6 fucking dollars for gbc Zelda. NO...just...no! #thefuck?	negative
Came to a conclusion; bing isn't wack just dnt have people down to drink anymore like the old days	negative
Oh that Gucci bag is real? #yeahright	negative
i hope a really big fish eats you .	negative
ahhhhhhhhhhhhhhhhhhhhh too much college work boys.	negative
Why can't I ever say what's on my mind -.-	negative
really i heard some dmb bytch tellin  me to stay with my man but of course i stay with him cus he take care his daughter	negative
So I get spammed by the u of m about all this #bs and I don't get an email about tuition being due!	negative
And I'm off to brave the frigid conditions for approximately 4 more hours.	negative
#UBlewit with that fake gucci bag.	negative
It's so fuckin hot I wanna fight about it!!!!	negative
There´s a demon stalking me. I still dont know who  exactly is but I will...(frowns)	negative
perez hilton is really annoying to follow :S	negative
I swear there's never food in the house	negative
2 hours on @user tech support Wed. Used back up phone & after adding my SIM back 2 Samsung Vibrant I still lose service. Phone sucks	negative
Im watching Quarantine & this movie really sucks anal infected ass.	negative
He got enuff grease n his hair to host a fish fry.	negative
grrr my computer crashed on me....	negative
Taking another shot with Mobileme. It's a pain to get things to sync from iMac to iPad. Why a 2005 appt is showing up as current; don't know	negative
The last 30 minutes always drag by.	negative
Dear @user; while I respect you're trying to manage workers and TV scedules; it's absurd to stop a match in Heads up; this needs to stop.	negative
why do i feel so rank when i only had 3 drinks!?	negative
That tattoo kicked my ass.	negative
Sick of street racers trying to race me (again tonight). I don't race even if m  car/me may fit tie stereotype. It happens a lot...	negative
Gucci Gucci Louis Louis Fendi Fendi Prada them basic bitches wear that shit so I dont even bother”	negative
He be lyin tho!!!	negative
My hair goes horribly curly when I let it dry naturally; I really dislike it	negative
Tht gucci gucci song is stupid as fuck.	negative
Thinking about shutting down facebook as I never talk on it. Seems like a waste of spam in my email to me as of late :/	negative
Lasr week of vacation & I'm sick :-( This suxx!!!	negative
Fuck working in this heat later	negative
twitters lame o_o	negative
Well; Fuck you America! The price for a nVidia 280 is like; $9000 more now; even at my cheapo Azn shop at Box Hill!	negative
sooo im kinda mad that I spent money on rentign a car bc i was afraid of getting a ticket in LA for my tint.... and I didnt see one damn COP	negative
Has eaten far too much this weekend! Blurghhhhh!	negative
Who the fuck is Perez Hilton and why is she verified?	negative
i cant even deal with this....and this bitch wrote a letter and all....lmao. Tammi goes too hard for a Mon night lol	negative
Stupid asz ppl	negative
So ready to get off today. I need to blow; Having to combine these children all week at work aint cool. Come on 4:30.	negative
My dumb inferior water-bottle had chosen to leak inside my gucci bag and wallet ffffff	negative
I have a high tolerance....but I can't take seeing any more fake gucci bags!!	negative
I blame yall ignorant ass moms 4 raising yall ding dong females wtf happened IN tha 80's nd 90's oh I 4got welfare;coke;nd no good niggas	negative
I'm finna fuk @user up... @user yu betta talk to her...	negative
So fed up of my landlord an estate agent thinking that just because I'm a stuffy they can pull wool Over my eyes.  #landlordhell	negative
Oh; unfortunately. I think I have to give the Nike Sneakers I had bought to my friend. RT @user Yes; I won't. RT @user	negative
WHAT THE FUCK IS THIS TRAFFIC ON KILLIAN!!!!!	negative
"What's ur last name?" "Prudence""no love your LAST NAME" "PRUDENCE" why does everyone treat me like an idiot :(	negative
nando ass aint gone be shit leaving class	negative
that dame nike is pissin lebron off	negative
They were trying to compare to Nike "Just Do It".  Epic fail...	negative
Omg I'm so embarrassed!	negative
If u havent heard it; u havent heard shit. Ya'll niggaz can stick to gucci and waka and them boys.	negative
I just passed a man who was screaming and arguing with himself on the street. Time to get out!!!	negative
#StateFarmWasnttThere wen dat Keyboard Thug got his a** beat AND his computer takin away lol.. #LifeComesAtYouFast #FAIL	negative
everything bout her is fake. eye lashes; hair; nails; gucci purse.. but when i lie "yea lie" and say "im busy" im the bad guy #neverfails	negative
My microsoft word froze and I was more than halfway done with my last lab....im so pissed :(	negative
Holy sh*t this Audi is expensive to maintain :(	negative
god my nose hurts........:-(	negative
OMG IM READY TO GO DA FUCK HOME LIIKE	negative
It Saddens me to find out that Gucci Mane is Aquarius like myself!!!!!!..i need to check that certificate ASAP	negative
I HATE NINTENDO SO MUCH RIGHT NOW	negative
OUTRAGE: House votes to bar Planned Parenthood from federal funding. Speak out. http://www.url.com  #StandWithPP	negative
I need to get Microsoft on my computer cause I hate using my sisters. Its to damn slow	negative
Both of are mad for nothing!!!	negative
Ugh. That's why i don't talk. ISOLATION HERE I COME AGAIN	negative
#talkshitgethit	negative
So I'm looking 4 my other nike flip flop...walk down stairs and find it n my dog bed with hella teeth marks n it smh!	negative
This hoe at carver got on the fake gucci shoes she thirsty... And her friend with the fake loui bag. # yall aint loyal	negative
Yea i am &gt;_&gt; RT @user @user Aww damn Bree gone kill us both baby :o	negative
#ihatenewtwitter ..... miss d old one :'(	negative
Dang I forgot about this City Code of Ordinace Training today 2 Long hours.....FML	negative
But I don't LOVE HER.... (( Gucci voice ))	negative
I think gucci mane is mental	negative
I look like such a heroine addict uggghhhh -@kjeanbyrne	negative
Already having 2 dig out the long sleeves and pants = a sad sad day ☹ #byebyesummer	negative
Agreed! RT @user Microsoft Office 2007 is crap; crap; crap; crap - Why cant it communicate between two of its own programs effectively	negative
I hate when people smell like outside	negative
losing interest in us..	negative
Dem All Black Adidas Is Sooo Ugly 2 me!!#Uhgggg	negative
having family problems	negative
Apple to miss out on Samsung sales injunction; won't share new devices http://www.url.com 	negative
im super bored. nothin to do. anywayz. i got a kicc outta jr. i was so hard. lolz . anyways man o man i need more reasons 2 get on twitter.	negative
Sitting in the Hilton in Chicago... bunch of fake all over.	negative
You lost yo wifey material tho -__-	negative
im scared that now that i'm happy again someone decides to ruin it they're like "oh shees too happy lets go ruin it" smh always happens	negative
great look when you have soaking hair yer make up all down your face and soaking clothes!! hate getting caught in the rain:(	negative
I hate those boys that wear Adidas & Nike sweats just so they can show off the brand! boy its friggin hot outside!!! stop playing -__-	negative
Dear nintendo wii the music on wii sports actually creeps me out I can't stand it !!	negative
I hate when two people are having a convo on here and they don't reply to the messages directly; so I can't creep and read them :(	negative
I'm getting pissed. I'm bout to go shoot around.	negative
Can't sleep.... ;(	negative
I'm sick of really annoying foreigners in drs office waiting rooms.	negative
Rick Ross is so trash to me; if it wasnt for #teamilluminati that nigga wouldnt even exist...that goes for waka and gucci too	negative
If you got a problem with me... tell me to my face. Not behind my back... bitch.	negative
OMG these riots are not a fucking joke people are in great danger and all you care about is One Direction?!	negative
This sucks on the weekend i need my car most i dont have it !	negative
this man told me i look like a gucci girl... ? wtf is that& i hope i dont whatever it is	negative
I hate waiting rooms #fuckthem	negative
I caught almost every single red light on the way home. Pissed me off lol	negative
have my bangs down; they look dumb tho	negative
What a bumsuck.. You're not there for Melody you dumb shithead #theapprentice	negative
after registering in android market with my google account samsung galaxy tab has downloaded all my mail with out my permission; NOT COOL!!!	negative
Ugh.! Broo; comb your fuckin hair.! Youre a girl.!!	negative
